слово;количесво в тексте
воротах;2
план;2
выдумать;2
висели;2
вполне;2
огромные;2
края;2
ивы;2
ствол;2
беседка;2
тенью;2
расходились;2
верхушке;2
кусты;2
темнел;2
круглился;2
березы;2
сахарной;2
перемен;2
надежно;2
крыше;2
изб;2
слева;2
справа;2
росла;2
кирпич;2
цветом;2
тянулись;2
покосились;2
избах;2
крышами;2
бабиться;2
рассуждая;2
тес;2
хозяева;2
вверху;2
конек;2
сквозили;2
пребольно;2
затылок;2
бревна;2
моему;2
вечною;2
звонким;2
красная;2
широкую;2
колокольню;2
высокую;2
супа;2
серой;2
свежего;2
уездный;2
снег;2
открывал;2
незнакомому;2
француза;2
легким;2
несметное;2
прозвище;2
хитри;2
край;2
род;2
Было;2
заплатанной;2
господского;2
поворотивши;2
Все-таки;2
садясь;2
провести;2
Благодарю;2
друзьями;2
искренности;2
Третьего;2
осталась;2
недорого;2
придачу;2
записку;2
Написавши;2
лоскутке;2
Дайте;2
задаточек;2
пожалуйте;2
Готова;2
науку;2
смекнувши;2
обидишь;2
скроен;2
похвальных;2
крепостью;2
доставить;2
собачий;2
рубли;2
Багратион;2
замолчал;2
малые;2
Миша;2
вопросы;2
штуки;2
избавиться;2
"""Экой";2
полтине;2
собаке;2
продаю;2
Вам;2
фамильные;2
нашелся;2
незнакомец;2
силища;2
существуют;2
припомнив;2
изумленный;2
вершком;2
работа;2
обманет;2
сумму;2
звук;2
ревизскую;2
хватили;2
приподнявши;2
прибавивши;2
шла;2
ожидая;2
нагнувши;2
уважение;2
наклонивши;2
жизненное;2
Ивановичем;2
Павлом;2
меду;2
варенье;2
крестясь;2
звуки;2
пуд;2
встали;2
Этим;2
сердечное;2
верстах;2
Мошенник;2
косточки;2
опрокинул;2
съем;2
гусь;2
барана;2
французы;2
бок;2
возразила;2
рыба;2
станете;2
недурен;2
няни;2
гречневой;2
желудка;2
держат;2
городам;2
закусили;2
пойдем;2
отзываться;2
чиновниках;2
вице-губернатор;2
зарежет;2
большую;2
нож;2
превосходный;2
поправившись;2
провели;2
беспокойного;2
дрозда;2
ляжками;2
Феодулия;2
здоровые;2
Хозяин;2
узеньких;2
худенький;2
поместился;2
мундире;2
панталонах;2
висевшие;2
длинны;2
величины;2
балалайки;2
длинное;2
женское;2
стен;2
тож;2
провертел;2
крышей;2
сосновый;2
Деревня;2
любопытно;2
пансиона;2
Гоголя;2
Н;2
(Прим;2
горячится;2
одиночкой;2
р;2
скрылась;2
пронесется;2
тоненьким;2
заговорить;2
проделки;2
Митяя;2
дядю;2
терпение;2
пристяжного;2
сядет;2
взобрался;2
хлестал;2
бездна;2
благодать;2
сумятицу;2
судьбами;2
выходить;2
мило;2
Чубарый;2
сидевших;2
прерваны;2
чубарый;2
Ноздреве;2
невыгодно;2
детям;2
желаний;2
сердцу;2
полями;2
порядком;2
чубуком;2
недоумении;2
вылезал;2
готовился;2
крепостными;2
Напротив;2
неприступную;2
выразил;2
приступа;2
помышляя;2
порываясь;2
"""Ребята";2
носится;2
поту;2
Бейте;2
полотно;2
Порфирию;2
берет;2
честному;2
прилично;2
оканчивать;2
Павлушка;2
смешал;2
заставишь;2
почитаешь;2
сочинитель;2
считал;2
дамки;2
ошибке;2
Кого;2
подвигая;2
шашек;2
шашкой;2
дашь;2
часам;2
сыграю;2
Изволь;2
счастия;2
Продать;2
бутылкою;2
умыться;2
блохи;2
Поцелуев;2
рассказывать;2
трубкою;2
встретился;2
приказать;2
конюшню;2
надевши;2
роду;2
бранил;2
уходе;2
желать;2
Несмотря;2
получишь;2
Черта;2
понимаешь;2
Фетюк;2
экое;2
выиграть;2
бывшие;2
карту;2
слушай;2
поход;2
дорогам;2
отдаю;2
втрое;2
продай;2
серого;2
Помилуй;2
доказать;2
присовокупил;2
обидеть;2
полутораста;2
сделаю;2
Честное;2
пристяжной;2
повторял;2
поезжай;2
оказывает;2
люблю;2
пустяки;2
Пустяки;2
пущу;2
лошадь;2
уединенного;2
зятю;2
наливал;2
добрую;2
горела;2
перец;2
балыком;2
станции;2
мундштуком;2
"поехал""";2
"""Мальбруг";2
оканчивалась;2
средине;2
книг;2
брели;2
кузницу;2
осмотрели;2
недоставало;2
сука;2
суку;2
изумление;2
оказал;2
мясом;2
гулял;2
козла;2
пустые;2
столовой;2
попользоваться;2
собака;2
вызывающих;2
нагадит;2
жать;2
страстишку;2
имеющие;2
сделается;2
встречался;2
бакенбарды;2
ярмарка;2
Дома;2
осьмнадцать;2
знакомятся;2
приходилось;2
знакомо;2
сыграть;2
читателя;2
щенком;2
колясчонка;2
Приезжие;2
зятек;2
умным;2
рта;2
меня-то;2
брюхо;2
чувствуешь;2
щенок;2
клубнички;2
театре;2
Хвостырева;2
мимоходом;2
Пономарев;2
поедем;2
смешного;2
дверями;2
догадался;2
привез;2
Поверишь;2
Мижуев;2
трясутся;2
поставь;2
выпьешь;2
бутылок;2
семнадцать;2
офицеры;2
клико;2
Веришь;2
сорвал;2
сделай;2
отыграл;2
цепочки;2
продулся;2
Насилу;2
ба;2
смоль;2
черными;2
дождем;2
вежливо;2
высокого;2
хомутами;2
Издали;2
послышался;2
поросенка;2
полюбопытствовал;2
Само;2
салфетку;2
сметаною;2
хреном;2
небольших;2
Трактир;2
старинные;2
луком;2
причинам;2
помог;2
вине;2
довелось;2
значительно;2
ушам;2
широким;2
услышавши;2
зевай;2
вожжи;2
обращал;2
ступеньку;2
барину;2
Франции;2
Точно;2
медом;2
девчонку;2
проводила;2
понадобится;2
сала;2
свиного;2
забуду;2
проговорила;2
блинов;2
хозяйку;2
салфеткой;2
вытер;2
свернул;2
горячего;2
лист;2
гербовой;2
продолжала;2
товар;2
незаметно;2
следовал;2
бумаг;2
покороче;2
покрытый;2
Фетинье;2
дальнейшего;2
приеду;2
Помилуйте;2
задумалась;2
перевод;2
страм;2
синими;2
старания;2
старанием;2
продала;2
двенадцати;2
отскакивает;2
бросила;2
салфетки;2
третью;2
платите;2
избавлю;2
истлел;2
сгорел;2
отчество;2
Покорнейше;2
деревенька;2
фруктовой;2
низенький;2
Прометеем;2
кисть;2
особенностей;2
спальном;2
одета;2
разбросаны;2
капустой;2
петух;2
птицами;2
виды;2
скинул;2
заснуть;2
покойной;2
привык;2
Прощай;2
подушки;2
перину;2
притащить;2
беспокойтесь;2
грязи;2
имеющего;2
нарисованными;2
зеркалом;2
хрипел;2
Дождь;2
ударял;2
струею;2
лихих;2
отыскивать;2
дождя;2
приезжает;2
высечь;2
поговорил;2
пьяным;2
родов;2
крики;2
помахивая;2
други;2
прикрикнул;2
кузова;2
сильный;2
масти;2
состоял;2
мост;2
берегу;2
дружеской;2
доставил;2
куря;2
Хочу;2
Фемистоклюса;2
Алкида;2
миленькие;2
оставляет;2
выпустить;2
смотрели;2
испытал;2
покраснел;2
этакое;2
существование;2
получит;2
дальнейшим;2
постановлениям;2
гражданским;2
Приказчик;2
любезный;2
проснувшись;2
приказчики;2
приказчиком;2
покойную;2
обширного;2
курить;2
кресло;2
хозяину;2
закладкою;2
книжка;2
лежала;2
краской;2
окинувши;2
смеялся;2
лучший;2
минуло;2
наслаждение;2
имей;2
прервал;2
достойный;2
петухов;2
прокурором;2
препочтеннейший;2
притиснули;2
проходите;2
Пожалуйста;2
образованному;2
затрудняйтесь;2
возвратиться;2
нынешнее;2
главные;2
пору;2
работу;2
ротик;2
щегольской;2
делались;2
"""Барин";2
частию;2
отойдешь;2
голубыми;2
приемах;2
плоским;2
Маниловку;2
версту;2
Заманиловка;2
грудями;2
Попадались;2
поддерживаемый;2
советники;2
поутру;2
пожитки;2
запаха;2
чтению;2
убитым;2
чтение;2
молчаливого;2
барского;2
чемоданом;2
оставаться;2
визиты;2
лестное;2
ногою;2
вечере;2
игре;2
бильярдной;2
заводе;2
обеде;2
откупщика;2
осведомился;2
"""вы";2
игры;2
усам;2
особенным;2
губернаторский;2
лакомые;2
кучами;2
фраке;2
засвидетельствовать;2
ларчик;2
афишу;2
нумер;2
потемневших;2
складам;2
косынку;2
блин;2
1845;1
автором;1
Рукопись;1
изъятий;1
цензурных;1
периода;1
советского;1
изданиями;1
соответствии;1
воспроизведен;1
тома;1
Текст;1
гг;1
1835-1841;1
Написано;1
цензурой);1
(название;1
"""Похождения";1
отдельной;1
1842;1
мая;1
21;1
напечатано;1
Впервые;1
народы;1
дают;1
постораниваются;1
косясь;1
разорванный;1
ветром;1
гремит;1
колокольчик;1
звоном;1
Чудным;1
вдохновенная;1
воздуху;1
летящие;1
превратились;1
копытами;1
тронув;1
напрягли;1
Заслышали;1
жилке;1
горит;1
Чуткое;1
гривах;1
Вихри;1
конях;1
неведомых;1
наводящее;1
сброшенная;1
молния;1
созерцатель;1
чудом;1
божьим;1
пораженный;1
Остановился;1
отстает;1
гремят;1
дымится;1
необгонимая;1
пылит;1
остановившийся;1
испуге;1
круг;1
гладкий;1
спицы;1
вихрем;1
замахнулся;1
расторопный;1
собрал;1
снарядил;1
молотом;1
винтом;1
железным;1
снаряд;1
дорожный;1
кажись;1
хитрый;1
зарябит;1
полсвета;1
ровнем-гладнем;1
недвижны;1
месяц;1
продирающийся;1
означиться;1
успевает;1
мельканье;1
быстром;1
пропадающую;1
криком;1
вороньим;1
стуком;1
топорным;1
елей;1
строями;1
кибиток;1
летишь;1
крыло;1
Кажись;1
восторженно-чудное;1
Ее;1
загуляться;1
закружиться;1
Его;1
езды;1
быстрой;1
езду;1
кожаной;1
подлетывая;1
накатом;1
стремившаяся;1
усеяна;1
пригорка;1
неслась;1
пригорок;1
взлетала;1
покрикивал;1
помахивал;1
легонькую;1
расшевелились;1
Лошадки;1
бойся;1
голоском;1
певучим;1
помахнувши;1
рысцой;1
отшлепавши;1
приободрился;1
щелчка;1
уткнул;1
слетел;1
дремавших;1
бокам;1
вожжами;1
изредка;1
потрогивай;1
Гусь;1
медленным;1
Эхе-хе;1
вдвоем;1
коком;1
неуважительно;1
обидчивый;1
повторяемую;1
"""Чичиков";1
поддразнивая;1
вдогонку;1
летам;1
должное;1
толкнет;1
имеющий;1
запрос;1
вовнутрь;1
углубит;1
бесед;1
тишине;1
гласно;1
смиренья;1
христианского;1
немалые;1
пресмешные;1
престранные;1
согласиться;1
прибавите;1
самодовольная;1
обратитесь;1
гордостию;1
удвоившеюся;1
подметил;1
"""Однако";1
похвалите;1
посмеетесь;1
недумающими;1
скользнуть;1
любите;1
страшитесь;1
устремленного;1
святую;1
таить;1
обвинений;1
суть;1
патриотизм;1
думающих;1
любимого;1
нежно;1
приращениями;1
покойно;1
нежданно;1
мирного;1
проводили;1
"выдумать""";1
орудие;1
пушкой;1
толста;1
скорлупа;1
яйце;1
слон;1
любимому;1
богатырские;1
Кифовича;1
Мокия;1
отеческое;1
азарт;1
грудь;1
Ан;1
занимаюсь;1
назовет;1
гласность-то;1
уймется;1
другом-третьем;1
укори;1
честолюбивый;1
жестокости;1
обвинят;1
драться;1
припертень;1
Никому;1
своя;1
"""Помилуй";1
изломал;1
спальне;1
завидя;1
бежало;1
чьем-нибудь;1
вскочит;1
взяться;1
порывалась;1
плечистая;1
двадцатилетняя;1
рожденьем;1
мыслил;1
углубишься;1
поймешь;1
вылупливается;1
философическим;1
следующим;1
занято;1
умозрительную;1
обращено;1
существованье;1
Семейством;1
кроткого;1
уголке;1
отдаленном;1
иностранцев;1
патриоты;1
иностранцы;1
наше;1
описано;1
провозглашать;1
клики;1
подымут;1
запуталась;1
увидевшие;1
пауки;1
выбегут;1
скажется;1
появится;1
оскорбительное;1
мненью;1
судьбу;1
устроивая;1
капитальцы;1
накопляют;1
делами;1
называемых;1
ужаснулся;1
низости;1
готовою;1
крайности;1
аукциона;1
великих;1
родник;1
внезапный;1
обретший;1
Спит;1
забвенье;1
приведения;1
"счастлив""";1
приказчику;1
скверно;1
позабудемся;1
увлекательное;1
прекрасное;1
представляйте;1
утешительно;1
презренного;1
бедность;1
обнаруженную;1
добрые;1
тешащему;1
карточному;1
встревожена;1
метался;1
интересного;1
радешеньки;1
людям;1
вверяет;1
сокровеннейших;1
прячется;1
ускользает;1
шевельни;1
уверенность;1
неотразимая;1
являющейся;1
тайна;1
небес;1
повергнет;1
существовании;1
влекущая;1
блага;1
неведомого;1
вызваны;1
возрадующим;1
явленьем;1
светлым;1
пронестись;1
образе;1
мрачном;1
Земное;1
зовущее;1
ведутся;1
начертаньями;1
отклониться;1
дано;1
рожденья;1
родились;1
избранье;1
блаженство;1
безмерное;1
минутой;1
десятерится;1
растет;1
избравший;1
Блажен;1
властелинами;1
покорны;1
прекрасные;1
пески;1
Бесчисленны;1
святое;1
побрякушках;1
ничтожных;1
обязнности;1
святые;1
великие;1
позабывать;1
заставляла;1
рожденном;1
разрасталась;1
мелкому;1
чему-нибудь;1
страстишка;1
соки;1
жизненные;1
обративший;1
самовластно;1
внутри;1
вырос;1
Быстро;1
первоначальных;1
изведывает;1
испытующий;1
гнушается;1
драмы;1
очутится;1
косо;1
проводить;1
хлеб-соль;1
водить;1
дружен;1
жизненной;1
отталкивающее;1
Приобретение;1
приобретатель;1
Справедливее;1
отыщется;1
оплеуху;1
публичную;1
физиогномию;1
позор;1
всеобщий;1
благонамеренные;1
строгу;1
совершенств;1
исполненный;1
нравственных;1
чертою;1
определения;1
заключительного;1
Заседателя;1
лакея;1
состоящему;1
походному;1
увидит;1
лирическое;1
величавое;1
раздастся;1
рычаги;1
двигнутся;1
колоссальные;1
препятствия;1
разрешить;1
неудачи;1
удачи;1
произвела;1
башнях;1
статуях;1
колоннах;1
колокольнях;1
перспективы;1
громадные;1
магазины;1
шестиэтажных;1
выглянут;1
дымом;1
закопченные;1
заводы;1
тянутся;1
серо;1
столицу;1
объема;1
теченья;1
невзрачность;1
бледность;1
пришлись;1
являвшиеся;1
доныне;1
негодовать;1
приобрести;1
покупкою;1
дружбою;1
расположить;1
сделки;1
затруднениями;1
меньшими;1
избирал;1
наобум;1
потребного;1
удобнее;1
смертностей;1
неурожаев;1
случаев;1
несчастных;1
пострадали;1
преимущественно;1
предлогами;1
избрания;1
исполнению;1
Перекрестясь;1
приди;1
благодарен;1
благодарны;1
сюжет;1
составился;1
"Павловское""";1
сельцо;1
крещении;1
данному;1
Деревню;1
собственноручным;1
свидетельство;1
представлю;1
освидетельствовать;1
переселю;1
Туда;1
заселяй;1
отдаются;1
Херсонской;1
Таврической;1
поверит;1
зашибу;1
подушных;1
уступит;1
робостью;1
труднее;1
уплачиваются;1
управляются;1
брошены;1
служить;1
полезло;1
промотались;1
закутили;1
попроигрывались;1
Помещики;1
вымерло;1
эпидемия;1
удобное;1
приобрети;1
сказок;1
ревизских;1
вымерли;1
накупи;1
рукавиц;1
Аким-простота;1
вдохновеннейшая;1
осенила;1
рифму;1
Секретарь;1
годится;1
оробели;1
Числятся;1
привязок;1
вымерла;1
итак;1
глотку);1
влить;1
бутылке;1
выправка;1
справка;1
простая;1
взята;1
(без;1
качестве;1
решались;1
Заклад;1
оставшееся;1
понадобилось;1
уборку;1
убившего;1
убиравшего;1
бестолковьем;1
истребившими;1
болезнями;1
повальными;1
неурожаями;1
приказчиками;1
плутами;1
падежами;1
скотскими;1
Расстроено;1
расстроено;1
Имение;1
сот;1
заложении;1
поручений;1
нужда;1
грубости;1
передних;1
пресмыканье;1
осужденным;1
доверителями;1
самими;1
приказною;1
плоха;1
толкаемым;1
гражданства;1
приобретшим;1
низменную;1
приличного;1
ограничил;1
трудную;1
съежился;1
Вновь;1
плана;1
ждало;1
умирала;1
плакал;1
жаловался;1
пропускает;1
лапу;1
вбок;1
осторожный;1
будущий;1
чувствительный;1
оставил;1
бременю;1
угрызения;1
почтенному;1
гожусь;1
червем;1
благоденствуют;1
воспользуйся;1
избытков;1
пользовался;1
пустил;1
вдову;1
Несчастным;1
приобретают;1
зевает;1
сторона;1
некоторая;1
выпрыгнуть;1
хотело;1
узду;1
разумной;1
Кровь;1
крови;1
ленивом;1
медленном;1
заключенное;1
деревянное;1
попыток;1
негодовал;1
роптал;1
потухла;1
усмирить;1
охладить;1
убить;1
непреодолимой;1
небесполезный;1
нешумный;1
назначенную;1
пройдясь;1
освежения;1
возникшую;1
домика;1
ситцевом;1
вовеки;1
заклекнет;1
уездного;1
мирное;1
тысчонками;1
десятью;1
кровными;1
оставшимися;1
удалится;1
жизненного;1
превратностей;1
испытаний;1
бурь;1
потерпеть;1
бедствий;1
громада;1
сбережения;1
добротою;1
сердечною;1
движимые;1
рубашек;1
голландских;1
запрятанных;1
Удержалось;1
охотники;1
капитала;1
уголовного;1
увернулся;1
бесчестьем;1
отставлен;1
обработал;1
деньжонку;1
портящею;1
лестью;1
покурил;1
речью;1
трогательной;1
оборотов;1
приятностью;1
знающего;1
Употребив;1
наехавшего;1
обоняние;1
чутко;1
затаить;1
запил;1
наделали;1
опомнились;1
чаду;1
разрешилось;1
описали;1
конфисковали;1
взяли;1
Чиновников;1
упек;1
но-таки;1
явными;1
контрабандистами;1
тайные;1
Главное;1
досочинит;1
читатель-охотник;1
Шамшарев;1
бабенкой;1
дураках;1
поизбить;1
переулке;1
темном;1
вечерок;1
ядреная;1
свежую;1
бабенку;1
ссора;1
донос;1
"""вот";1
приданное;1
обратив;1
отбрил;1
большей;1
пику;1
поповичем;1
жарком;1
Как-то;1
поссорились;1
перебесились;1
попросту;1
сбил;1
Черт;1
нелегкий;1
благодатные;1
возросли;1
громадной;1
побойчее;1
перевалило;1
походов;1
бараньих;1
жидам;1
предприятии;1
участвуй;1
кружев;1
брабантских;1
миллион;1
тулупчиками;1
тулупчиках;1
двойных;1
переход;1
баранов;1
испанских;1
путешествии;1
остроумном;1
блистательно;1
действиям;1
приступило;1
Условия;1
сед;1
соблазна;1
склонил;1
беспрепятственней;1
условия;1
пешкой;1
вступать;1
службы;1
ревностной;1
верен;1
Расчет;1
"пора""";1
обществу;1
распоряжение;1
Получив;1
"время""";1
"""Еще";1
подкупить;1
подосланным;1
сведение;1
дерзкое;1
сулило;1
обдуманно-правильным;1
производить;1
команда;1
вручена;1
изловить;1
проект;1
повышение;1
дойти;1
ревностно-бескорыстная;1
переписки;1
избежание;1
поступающих;1
отбираемых;1
товаров;1
конфискованных;1
капитальца;1
составил;1
неестественны;1
неодолимы;1
неподкупность;1
Честность;1
жидовства;1
польского;1
отчаяние;1
гроза;1
контрабандистам;1
высек;1
секретной;1
выбежавшего;1
крестился;1
сыпью;1
отирая;1
путешественник;1
забираться;1
позволяется;1
дышлах;1
отыскивал;1
изъяснилось;1
сундука;1
шали;1
вытаскивал;1
"шинели""";1
подкладку;1
распорю;1
ножичком;1
"""Позвольте";1
объяснится;1
привстать;1
побеспокоиться;1
вежливых;1
изменяясь;1
щелчками;1
избить;1
злобное;1
чувствовали;1
обыскиваемые;1
хладнокровием;1
производилось;1
пуговку;1
ощупать;1
доставало;1
изумиться;1
собачье;1
выражались;1
обысков;1
фунтов;1
сверток;1
взявшив;1
штуке;1
узнавал;1
фактуре;1
мерил;1
весил;1
таможенном;1
набил;1
слыхано;1
прозорливости;1
проницательности;1
расторопности;1
Подобной;1
определила;1
ревностью;1
таможни;1
синица;1
небе;1
журавль;1
таможня;1
комиссии;1
строительной;1
текущие;1
удерживали;1
таможню;1
границе;1
предположениям;1
называлось;1
щекам;1
белизну;1
сообщавшего;1
сорте;1
обзавестись;1
рубашками;1
голландскими;1
тонкими;1
перебраться;1
вздохом;1
сестрам;1
тетушкам;1
кумушкам;1
пересылали;1
батисты;1
фарфоры;1
заводились;1
вещицами;1
заграничными;1
щегольскими;1
помышлений;1
составляла;1
перешел;1
терпеливо;1
смотреться;1
пресвятая;1
"""Мать";1
ненароком;1
детской;1
бабенке;1
поглядывая;1
заключении;1
застал;1
приходить;1
полнеть;1
невзгод;1
крепился;1
пенником;1
рядах;1
очутиться;1
девушки;1
щекотливые;1
нервы;1
гвоздичку;1
скидавать;1
оскорблял;1
жаров;1
переменял;1
чину;1
должного;1
оскорблялся;1
неблагопристойного;1
позволял;1
благородно;1
канцеляриях;1
сохранял;1
грязном;1
протираться;1
существовал;1
благопристойный;1
низменны;1
грязны;1
Должности;1
переменить;1
клеилось;1
приводить;1
переехать;1
развернулся;1
привольно;1
ограничиться;1
вооружиться;1
карьер;1
сызнова;1
"делать""";1
пособить;1
Плачем;1
спрашивай;1
сорвалось;1
поволок;1
зацепил;1
несчастного;1
трогательную;1
красках;1
изобразив;1
состраданием;1
послужного;1
запачканного;1
вытеребить;1
западала;1
ведома);1
(впрочем;1
водили;1
управленье;1
постигнувший;1
генеральский;1
подстрекнутый;1
втереться;1
приняты;1
скором;1
белугу;1
мясистую;1
преследует;1
острогой;1
рыбак;1
неправды;1
гонителями;1
начальством;1
уменьем;1
выбрал;1
мошенников;1
втерлись;1
подделаться;1
правдивой;1
неумолимый;1
грозен;1
возненавидел;1
распушено;1
кантонистов;1
школы;1
заведения;1
богоугодные;1
обращены;1
поступили;1
отставлены;1
переборка;1
недостающие;1
недочеты;1
отчеты;1
неправдой;1
смешанной;1
намоченной;1
вытираться;1
кольцом;1
виться;1
заставляя;1
вожжу;1
отличную;1
приобрел;1
искрою;1
красноватых;1
коричневых;1
носила;1
повара;1
излишества;1
молодости;1
наслаждений;1
чужд;1
смягчен;1
пост;1
долговременный;1
самоотверженья;1
воздержанья;1
суровых;1
понемногу;1
благоденствовать;1
Члены;1
грунт;1
красивому;1
концах;1
фундамента;1
здание;1
казенное;1
материал;1
мешал;1
возилась;1
Шесть;1
приступила;1
Комиссия;1
деятельнейших;1
комиссию;1
строения;1
капитального;1
казенного;1
построения;1
образовалась;1
пространнее;1
писаря;1
секретари;1
благороднейшие;1
честнейшие;1
правители;1
чиновное;1
бескорыстие;1
догадаешься;1
провозишься;1
беленькой;1
правителю;1
облагороженные;1
вежливые;1
преследование;1
бранит;1
недогадливый;1
Бьет;1
"начальству""";1
четвертаку;1
достанется;1
горячитесь;1
вскрикивает;1
"беленькой""";1
"другой""";1
Выведывает;1
берется;1
несут;1
поправить;1
старалась;1
распахивалась;1
сопровождалось;1
алмазу;1
драгоценному;1
приносят;1
алмаз;1
драгоценный;1
возвращался;1
Очарованный;1
принесено;1
заботиться;1
покойны;1
возмездий;1
удерживая;1
улыбкой;1
рекомендательные;1
вытащить;1
прижимок;1
изобретательность;1
преследования;1
строжайшие;1
отличным;1
местечко;1
хлебное;1
добыл;1
деловых;1
бойкость;1
перешагнул;1
трудный;1
"""Надул";1
произносил;1
равнодушие;1
черствое;1
неподвижность;1
приглашал;1
встречаясь;1
замялось;1
звать;1
Повытчика;1
старым;1
связей;1
главная;1
заключалась;1
вакантное;1
открывшееся;1
Суровый;1
свадьба;1
постом;1
великим;1
февраля;1
звал;1
повытчика;1
невестой;1
закупал;1
нужным;1
устроилось;1
зазвал;1
возымело;1
одетый;1
Узнал;1
приступ;1
гороху;1
молотьба;1
зрелая;1
семейственную;1
пронюхал;1
делано;1
запачкал;1
чистил;1
существовала;1
прескверную;1
отыскал;1
песок;1
сметал;1
сдувал;1
приготовивши;1
чинку;1
рассмотрел;1
незаметных;1
привлечь;1
подбиться;1
человеческих;1
молотить;1
народному;1
числу;1
причисляли;1
истыкавшие;1
ухабины;1
соразмерности;1
намекало;1
неправильности;1
резкой;1
Черство-мраморное;1
отсутствии;1
являлось;1
доброго;1
злодейского;1
пьяную;1
предается;1
веселью;1
дикому;1
рассмеялся;1
пьянстве;1
участье;1
приветствовавший;1
явивший;1
неприступный;1
непотрясаемости;1
бесчувственности;1
повытчику;1
престарелому;1
трудна;1
напитков;1
неупотребленьем;1
голоса;1
приветливостью;1
взрачностью;1
представляя;1
отличен;1
замечен;1
ароматический;1
присутствии;1
нализавшись;1
язычества;1
остатков;1
славянской;1
чти;1
Вакху;1
приносили;1
прибить;1
сурово;1
Говорили;1
некрасиво;1
прибавку;1
пузырем;1
покосило;1
раздуло;1
выпеченный;1
неблагообразием;1
невзрачностью;1
палатские;1
опрятность;1
сохранить;1
канцелярских;1
погрязнув;1
душевными;1
уставая;1
позднего;1
раннего;1
неслыханное;1
нужд;1
ограничение;1
самоотвержение;1
победить;1
службою;1
жалованья;1
ничтожное;1
Местечко;1
протекция;1
захолустьях;1
дальних;1
казенную;1
аттестаты;1
похвальные;1
приняться;1
желанье;1
непостижимое;1
впечатление;1
производило;1
богатством;1
кружок;1
конторщик;1
долгого;1
рысаках;1
красивых;1
пролетных;1
богач;1
отказываемая;1
вкусить;1
носилось;1
беспрерывно;1
обеды;1
вкусные;1
устроенный;1
отлично;1
достатками;1
довольствах;1
двигали;1
скряжничество;1
владели;1
деньгам;1
привязанности;1
впрок;1
сумме;1
значительной;1
сострадания;1
жалости;1
притуплены;1
черства;1
Надул;1
шелк;1
благонравный;1
переменяется;1
прибавя;1
слабым;1
"заплакать""";1
одре;1
"""При";1
дитяти;1
бессильного;1
очей;1
погасавших;1
градом;1
бывших;1
поступке;1
Закрыл;1
серебра;1
пятак;1
неимением;1
отговорился;1
продав;1
собрали;1
заносчивое;1
остряки;1
умники;1
ученики;1
забытой;1
нетопленной;1
пропадал;1
помощи;1
выгнан;1
службой;1
основаться;1
располагаясь;1
перевел;1
землицей;1
ничтожной;1
дворишко;1
ветхий;1
накопил;1
сведущ;1
сумма;1
незначительная;1
мерлушками;1
подбитых;1
сертука;1
фуфайки;1
безвозвратно;1
заношенные;1
бритвы;1
потребовавшим;1
заманчивой;1
юношей;1
благонадежное;1
прилежание;1
примерное;1
аттестат;1
удостоение;1
полное;1
счету;1
отличном;1
пребывания;1
имело;1
попасться;1
подавши;1
треухе);1
(учитель;1
учителю;1
опрометью;1
щипали;1
шевельнул;1
состоять;1
звонка;1
высморкался;1
кашлянул;1
круглого;1
преподавал;1
наслаждением;1
рассказывавший;1
"разумей""";1
Крылова;1
любивший;1
пояс;1
заткни;1
Солона;1
насмешливость;1
похвально;1
аза;1
баллы;1
поведенье;1
смотрю;1
говаривал;1
дарования;1
"""Способности";1
суткам;1
голодал;1
натирал;1
поголодаешь;1
коленях;1
постоишь;1
заносчивость;1
выгоню;1
гнал;1
подпасть;1
пошевелиться;1
смеяться;1
мальчиков;1
острых;1
умных;1
терпеть;1
смирно;1
Сидеть;1
умнее;1
начальству;1
зашил;1
набралось;1
приказу;1
вставала;1
ложилась;1
становилась;1
мышь;1
добился;1
клеточку;1
засадил;1
отдыха;1
аппетитом;1
соображаяся;1
раззадоривши;1
булки;1
пряника;1
скамьи;1
высовывал;1
голода;1
подступающего;1
тошнить;1
начинало;1
садился;1
съестного;1
накупивши;1
спекуляции;1
выкрасил;1
снегиря;1
слепил;1
оборотливость;1
приращения;1
издержал;1
полтины;1
отказать;1
ребенком;1
продавал;1
угощенье;1
полученное;1
припрятав;1
практической;1
опрятностию;1
прилежанием;1
заронились;1
наставления;1
Давши;1
"копейкой""";1
сделаешь;1
надует;1
Товарищ;1
надежнее;1
потчевай;1
угощай;1
полезными;1
научат;1
опередишь;1
таланту;1
начальникам;1
учителям;1
угождай;1
повесничай;1
дури;1
учись;1
умное;1
важнее;1
лакомства;1
расход;1
полтина;1
дана;1
родительских;1
пролито;1
расставании;1
переночевавши;1
полюбовалась;1
потрепала;1
сушившая;1
старушонка;1
дряблая;1
окошечком;1
драньем;1
крытой;1
будочки;1
скрывавшейся;1
состоявшим;1
низеньким;1
садиком;1
стареньким;1
яблонями;1
расцветшими;1
втащила;1
горбуном;1
подстрекаемая;1
месила;1
работала;1
запруженный;1
стремившийся;1
начинался;1
тележкою;1
бултыхнула;1
соро'ка;1
заставившие;1
нежданным;1
блеснули;1
мальчиком;1
бараниною;1
жареною;1
холодным;1
закусывали;1
переправлялись;1
ночевали;1
занимавший;1
принадлежавшей;1
семьи;1
единственной;1
горбунок;1
соро'ки;1
барышников;1
известная;1
лошадка;1
пегая;1
мухортая;1
потащила;1
